hotel_id,name,hotel_link,stars,rating,reviews,address,intro,price,room_type,province
3467,RYO HOTEL,https://www.ivivu.com/khach-san-ho-chi-minh/ryo-hotel,1.0,0.0,,184 Đường số 7,,343.500,Standard Room,ho-chi-minh
3468,Pharaon Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/pharaon-hotel,3.0,0.0,,"56 duong so 7, khu dan cu Trung Son",,637.500,Deluxe King Room,ho-chi-minh
3469,The Sophia Apartment - Thao Dien Central,https://www.ivivu.com/khach-san-ho-chi-minh/the-sophia-apartment-thao-dien-central,3.0,0.0,,"Số 14 Đường D5, KDC Carik, Phường An Khánh",,512.000,Deluxe Double with Window,ho-chi-minh
3470,M Village Living 47 Thảo Điền,https://www.ivivu.com/khach-san-ho-chi-minh/m-village-the-blanc,3.0,0.0,,46 Đường số 47,,972.000,Studio Room,ho-chi-minh
3471,M Village Living Trần Não,https://www.ivivu.com/khach-san-ho-chi-minh/m-village-the-compound,3.0,0.0,,"44 đường số 30, Phường An Bình",,1.038.000,Studio Room,ho-chi-minh
3472,M Village Living Nguyễn Văn Hưởng,https://www.ivivu.com/khach-san-ho-chi-minh/m-village-nguyen-van-huong,3.0,0.0,,120 Nguyễn Văn Hưởng,,1.174.000,Deluxe Ground Floor Room,ho-chi-minh
3473,ABC hotel,https://www.ivivu.com/khach-san-ho-chi-minh/abc-hotel,1.0,0.0,,số 36 Đ. 47-BTT,,374.000,Standard Room,ho-chi-minh
3474,Cherry apartment - Thao Dien Centre,https://www.ivivu.com/khach-san-ho-chi-minh/cherry-apartment-thao-dien-centre,0.0,0.0,,9/5 Đường số 10,,616.500,Standard Apartment,ho-chi-minh
3475,Gem Villa 67,https://www.ivivu.com/khach-san-ho-chi-minh/gem-villa-67,3.0,0.0,,69 Đường số 47,,614.000,Superior Double with Balcony,ho-chi-minh
3476,Kha Thy Hotel 2,https://www.ivivu.com/khach-san-ho-chi-minh/kha-thy-hotel-2,3.0,0.0,,"36B street 28, Cat Lai ward",,458.500,Superior Double Room,ho-chi-minh
3477,Hoasun Legend - The Metropole Thu Thiem District 2,https://www.ivivu.com/khach-san-ho-chi-minh/hoasun-legend-the-metropole-thu-thiem-district-2,0.0,0.0,,"Metrople Thu Thiem, Nguyen Thien Thanh Street",,2.894.500,1-Bedroom Apartment with Balcony,ho-chi-minh
3478,Hoasun Des Arts - Tòa Landmark 81,https://www.ivivu.com/khach-san-ho-chi-minh/hoasun-des-arts-landmark-81-tower,0.0,0.0,,Tòa nhà Landmark 81 trong khu Vinhome Central Park,,2.307.500,1-Bedroom City View Apartment with Balcony,ho-chi-minh
3479,Cozrum Homes - Autumn House,https://www.ivivu.com/khach-san-ho-chi-minh/cozrum-homes-autumn-house,0.0,0.0,,"34 Đống Đa, Phường 02",,407.500,Economy Apartment,ho-chi-minh
3480,M Village Living Điện Biên Phủ (The Tropic),https://www.ivivu.com/khach-san-ho-chi-minh/m-village-the-tropic,3.0,0.0,,"298/107/2 Đường Điện Biên Phủ, Phường 17",,910.000,Studio Room,ho-chi-minh
3481,LANDMARK 81 RESIDENCE,https://www.ivivu.com/khach-san-ho-chi-minh/landmark-81-residence,0.0,0.0,,208 Nguyễn Hữu Cảnh,,2.820.000,2 Bedroom Executive Suite,ho-chi-minh
3482,Bland Landmark Luxury Residence,https://www.ivivu.com/khach-san-ho-chi-minh/bland-landmark-luxury-residence,0.0,0.0,,208 Nguyễn Hữu Cảnh,,1.871.000,1-Bedroom Executive Apartment,ho-chi-minh
3483,LÁ HOTEL RIVERSIDE,https://www.ivivu.com/khach-san-ho-chi-minh/la-hotel-riverside,3.0,0.0,,44 Bình Quới,,497.500,Deluxe Window,ho-chi-minh
3484,Apogee Saigon Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/apogee-saigon-hotel,2.0,0.0,,"33 - 33 A Đinh Bộ Lĩnh, Phường 24",,528.000,Standard Double Room - Non-Smoking,ho-chi-minh
3485,Khách sạn Tràng An,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-trang-an,2.0,0.0,,"627 X&#244; Viết Nghệ Tĩnh, Phường 26",,490.500,Superior Double Hollywood Style,ho-chi-minh
3486,GRAND LEE HOTEL,https://www.ivivu.com/khach-san-ho-chi-minh/grand-lee-hotel,3.0,0.0,,137/8A Bình Quới Phường 27 Quận Bình Thạnh Thành Phố Hồ Chí Minh,,457.500,Standard,ho-chi-minh
3487,HANAN home near Saigon downtown*Free infinity Pool,https://www.ivivu.com/khach-san-ho-chi-minh/hanan-home-near-saigon-downtown-free-infinity-pool,0.0,0.0,,151 Ben Van Dong phuong 6 quan 4,,1.077.000,Apartment,ho-chi-minh
3488,Miredu private studio next hustle & bustle central,https://www.ivivu.com/khach-san-ho-chi-minh/miredu-private-studio-next-hustle-bustle-central,0.0,0.0,,151 Bến Vân Đồn,,1.118.500,Miredu private studio next hustle & bustle central,ho-chi-minh
3489,Thành Vinh Hotel & Apartment,https://www.ivivu.com/khach-san-ho-chi-minh/thanh-vinh-hotel-apartment,3.0,0.0,,562 Song Hành Xa Lộ Hà Nội,,287.500,Standard Room,ho-chi-minh
3490,Khách sạn RedDoorz Lucky Liên Phường,https://www.ivivu.com/khach-san-ho-chi-minh/reddoorz-lucky-hotel-lien-phuong,1.5,0.0,,"No 85-87, 06 street",,318.500,Superior Double Room,ho-chi-minh
3491,Ha Long Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/ha-long-hotel-25539435,0.0,0.0,,"76/2K Le Van Chi, Linh Trung Ward",,347.000,Economy,ho-chi-minh
3492,HAAN Resort & Golf,https://www.ivivu.com/khach-san-ho-chi-minh/haan-resort-golf,0.0,0.0,,87/18 Đường Cầu Đình,,1.127.000,Standard Queen Room,ho-chi-minh
3493,Lam Sơn Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/lam-son-hotel,1.0,0.0,,873 Đường 3/2,,353.500,Double Room Standard,ho-chi-minh
3494,SẠCH HOTEL,https://www.ivivu.com/khach-san-ho-chi-minh/sach-hotel,2.0,0.0,,76/2N Lê Văn Chí,,402.000,Double - 2 People,ho-chi-minh
3495,Khách sạn RedDoorz Diamond CMT8,https://www.ivivu.com/khach-san-ho-chi-minh/reddoorz-diamond-hotel-cmt8,2.0,0.0,,283/76-78 Cách Mạng Tháng 8,,343.000,Superior Double Room,ho-chi-minh
3496,Midas Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/midas-hotel,4.0,0.0,,751 Đ. Lê Hồng Phong,,741.500,deluxe standard,ho-chi-minh
3497,HANZ Happy 5 Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/hanz-happy-5-hotel,3.0,0.0,,5 Lý Thái Tổ,,1.194.000,Double Room,ho-chi-minh
3498,Khách Sạn Đức Vượng 2,https://www.ivivu.com/khach-san-ho-chi-minh/duc-vuong-2-hotel,1.5,0.0,,348 Cao Thang St.,,609.000,Superior Room,ho-chi-minh
3499,Cozrum Homes - Coraline House,https://www.ivivu.com/khach-san-ho-chi-minh/cozrum-homes-coraline-house,0.0,1.0,,"84/41A Hòa Hưng, Phường 13",,343.500,Studio with Queen Bed and Kitchenette,ho-chi-minh
3500,Khách sạn và Spa HANZ Vườn Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/hanz-vuon-saigon-hotel-spa,3.5,0.0,,"781/D1 Lê Hồng Phong, Quận 10",,495.000,Standard Queen Room,ho-chi-minh
3501,Cozrum Homes - Summer's House,https://www.ivivu.com/khach-san-ho-chi-minh/cozrum-homes-summers-house,0.0,0.0,,"436A/50/1A Đường 3/2, Phường 12",,480.000,Business Apartment,ho-chi-minh
3502,Edoya Hotel Phu My Hung,https://www.ivivu.com/khach-san-ho-chi-minh/warm-ways-5-hotel-apartment,3.0,0.0,,"36 Cao Triều Phát, Phú Mỹ Hưng, District 7",,638.000,Superior Doubles,ho-chi-minh
3503,Khách sạn Pharaon 3,https://www.ivivu.com/khach-san-ho-chi-minh/pharaon-hotel-3,3.0,0.0,,Trần Thiện Chánh,,605.500,Superior King Bed Room,ho-chi-minh
3504,Khách sạn La Cigale,https://www.ivivu.com/khach-san-ho-chi-minh/la-cigale-hotel,0.0,0.0,,37-39 Hung Gia 1,,639.000,Deluxe,ho-chi-minh
3505,Khách sạn Lá Q10,https://www.ivivu.com/khach-san-ho-chi-minh/la-hotel-q10,3.0,0.0,,62 Ngô Quyền,,386.000,Standard Double Room,ho-chi-minh
3506,Khách sạn & Căn hộ Atlas,https://www.ivivu.com/khach-san-ho-chi-minh/atlas-hotel-apartments,4.0,0.0,,"Hung Phuoc 4 - 43 Atlas Apartments, District 7",,431.500,Basement Double-No Window,ho-chi-minh
3507,La Casona Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/la-casona-hotel,3.0,0.0,,9 Hưng Gia 3,,707.500,Standard Suite,ho-chi-minh
3508,The River Park Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/the-river-park-hotel,3.0,0.0,,"101-103 Phạm Thái Bường, Phường Tân Phong",,888.000,Superior Double Room,ho-chi-minh
3509,Khách sạn Viễn Đông 2 - Phú Mỹ Hưng,https://www.ivivu.com/khach-san-ho-chi-minh/vien-dong-2-hotel-phu-my-hung,2.0,0.0,,"R4 20 21, Đường Số 6, Hưng Phước 4, Phường Tân Phong",,557.000,Standard Room (Non View),ho-chi-minh
3510,BALLANTINE HOTEL,https://www.ivivu.com/khach-san-ho-chi-minh/ballantine-hotel-1,0.0,0.0,,68 Lê Văn Thiêm,,1.115.500,Deluxe Double Room,ho-chi-minh
3511,Nikko Hotel - The Classy Life,https://www.ivivu.com/khach-san-ho-chi-minh/nikko-apartments-the-classy-life,0.0,0.0,,"194 Ha Huy Tap, khu Nam Thien 3",,1.017.000,Deluxe Room with Balcony,ho-chi-minh
3512,The Star Hotel - Dist 7 HCMC,https://www.ivivu.com/khach-san-ho-chi-minh/the-star-hotel,2.0,0.0,,15 Khu Phố Hưng Phước 2,,1.583.000,Double Economy,ho-chi-minh
3513,Khách Sạn Bin Bin 1 - Gần Đại Học RMIT,https://www.ivivu.com/khach-san-ho-chi-minh/bin-bin-hotel-1-near-rmit-university,1.0,0.0,,"2 Street No.1, Riverside Residential Area",,493.000,Standard,ho-chi-minh
3514,Thao Trang Laluxe Hotel SaiGon,https://www.ivivu.com/khach-san-ho-chi-minh/thao-trang-laluxe-hotel-saigon,0.0,0.0,,"60-62 Cao Triều Phát, Tân Phong",,998.500,Superior Double Room,ho-chi-minh
3515,Simmi 6 Hotel & Apartment,https://www.ivivu.com/khach-san-ho-chi-minh/phu-my-hung-simmi-apartment,0.0,0.0,,72 Cao Triều Phát,,542.500,Basement Double Room,ho-chi-minh
3516,La Bonita hotel and Apartment,https://www.ivivu.com/khach-san-ho-chi-minh/la-bonita-hotel-and-apartment,2.0,0.0,,"38 -42 Hưng Phước 4, Tân Phong",,702.500,Double Standard Room,ho-chi-minh
3517,Sabina Boutique Hotel 3,https://www.ivivu.com/khach-san-ho-chi-minh/sabina-boutique-hotel-3,3.0,0.0,,"2-4 Phan Khiem Ich street, Hung Gia 1 Town",,1.707.500,Deluxe Room Double,ho-chi-minh
3518,Khách sạn và Căn hộ Orchid Boutique,https://www.ivivu.com/khach-san-ho-chi-minh/orchid-boutique-hotel-and-apartment,3.0,0.0,,"46, Hung Phuoc 1 quarter",,1.509.500,Deluxe Double with Window,ho-chi-minh
3519,Khách Sạn Bin Bin 7 - Gần Đại Học Tôn Đức Thắng,https://www.ivivu.com/khach-san-ho-chi-minh/bin-bin-hotel-7-near-ton-duc-thang-university,1.0,0.0,,"40 Street 4, Him Lam",,678.000,SuperiorRoom,ho-chi-minh
3520,Khách Sạn Park Hill Nam Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/park-hill-hotel-saigon-south,2.5,0.0,,67 Lê Văn Thiêm,,519.500,Basement Double Room,ho-chi-minh
3521,Cozrum Homes - Sonata Residence,https://www.ivivu.com/khach-san-ho-chi-minh/cozrum-homes-sonata-residence,0.0,0.0,,"41 Nguyễn Thị Thập, Phường Tân Phú",Quận 7,548.500,Pool View Studio with Kitchenette,ho-chi-minh
3522,Warm Ways - Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/warm-ways-sai-gon,0.0,0.0,,36 Noi Khu Hung Phuoc 1 Street,,510.500,Deluxe Ground Floor,ho-chi-minh
3523,Vi An Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/vi-an-hotel,0.0,0.0,,20 Đường số 11,,965.000,Standard Double Room - Special Offer,ho-chi-minh
3524,LILA Hotel & Apartments,https://www.ivivu.com/khach-san-ho-chi-minh/lila-hotel-apartments,0.0,0.0,,94 Cao Triều Phát,,929.000,Standard Room,ho-chi-minh
3525,La Serena Hotel & Apartment,https://www.ivivu.com/khach-san-ho-chi-minh/reddoorz-ura-hotel-hung-phuoc-4,3.0,0.0,,18 Hưng Phước 4,,682.000,Standard Suite,ho-chi-minh
3526,SpringHill Apartment - The High Class,https://www.ivivu.com/khach-san-ho-chi-minh/springhill-apartment-the-high-class,0.0,0.0,,31 Hưng Gia 3,,505.500,Ground Floor Comfort Double Room,ho-chi-minh
3527,PARAGON HOTEL,https://www.ivivu.com/khach-san-ho-chi-minh/paragon-hotel,0.0,0.0,,23 Hưng Phước 4,,1.294.000,Deluxe Double Room With Window,ho-chi-minh
3528,Khách sạn và Căn hộ El Ocaso,https://www.ivivu.com/khach-san-ho-chi-minh/el-ocaso-hotel-and-apartments,3.0,0.0,,"Internal Road, Hung Phuoc 2",,642.500,Standard Suite,ho-chi-minh
3529,La Palma - Khách sạn Garden Sài Gòn Phú Mỹ Hưng,https://www.ivivu.com/khach-san-ho-chi-minh/la-palma-garden-saigon-hotel-phu-my-hung,2.0,0.0,,"25 - 27 Hưng Phước 1, Phường Tân Phong",,863.000,Standard Suite,ho-chi-minh
3530,Khách Sạn Bin Bin 3 Gần SC Vivo City Q7,https://www.ivivu.com/khach-san-ho-chi-minh/bin-bin-hotel-3-near-sc-vivo-city-d7,2.0,0.0,,"58 , Street 2, Hung Gia 5, Phu My Hung, Tan Phong Ward",,514.000,Superior Room,ho-chi-minh
3531,Bin Bin Hotel 8 - Near Sunrise City District 7,https://www.ivivu.com/khach-san-ho-chi-minh/bin-bin-hotel-8-near-sunrise-city-district-7,2.0,0.0,,16 Đường số 1,,739.500,Superior Double Room - Non-Smoking,ho-chi-minh
3532,Khách sạn Sotetsu Grand Fresa Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-sotetsu-grand-fresa-sai-gon,4.0,0.0,,"8 Lý Tự Trọng, Bến Nghé",Quận 1,3.317.000,Deluxe Double Room,ho-chi-minh
3533,Khách sạn M City Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-m-city-sai-gon,3.5,0.0,,"52B Phạm Hồng Thái, Phường Bến Thành",Quận 1,2.074.500,Junior,ho-chi-minh
3534,RichLand Residences Saigon,https://www.ivivu.com/khach-san-ho-chi-minh/richland-residences-saigon,0.0,0.0,,"1056A Đ. Nguyễn Văn Linh, Tân Phong",Quận 7,2.304.000,1 Bedroom Deluxe,ho-chi-minh
3535,Khách sạn Hilton Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-hilton-sai-gon,5.0,2.0,,"11 Công Trường Mê Linh, Bến Nghé","Quận 1, Hiện đại, Vị trí trung tâm",6.312.000,TWIN GUEST ROOM,ho-chi-minh
3536,Home Away Serviced Apartment,https://www.ivivu.com/khach-san-ho-chi-minh/home-away-serviced-apartment,0.0,0.0,,382/27 Đ. Nguyễn Thị Minh Khai,"Nhận phòng [24 giờ], Nhận/trả phòng [nhanh], Đưa đón sân bay, Bãi đỗ xe [miễn phí]",460.500,Deluxe Queen with window,ho-chi-minh
3537,Jomo,https://www.ivivu.com/khach-san-ho-chi-minh/jomo,0.0,0.0,,77 Huỳnh Tịnh Của,,1.514.000,Suite,ho-chi-minh
3538,RUBY STAR HOTEL,https://www.ivivu.com/khach-san-ho-chi-minh/ruby-star-hotel,2.0,0.0,,43 Trương Định,,475.500,Standard Room,ho-chi-minh
3539,Lucasta SaiGon Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/lucasta-saigon-hotel,3.0,0.0,,89 Đường Cao Thắng,,510.500,Standard Double AC Room with Ensuite Bathroom,ho-chi-minh
3540,Apartment 1 bedroom - 60m2 - Le Van Sy - D3,https://www.ivivu.com/khach-san-ho-chi-minh/apartment-1-bedroom-60m2-le-van-sy-d3,0.0,0.0,,,,704.000,One Bedroom - Apartment,ho-chi-minh
3541,Cactusland gần Ga Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/cactusland-near-saigon-train-station,2.0,0.0,,"26 Rach Bung Binh, Phuong 10","Wi-Fi [miễn phí], Đưa đón sân bay, Bãi đỗ xe [miễn phí]",729.500,Standard,ho-chi-minh
3542,Biệt thự Serenity Sài Gòn Sky,https://www.ivivu.com/khach-san-ho-chi-minh/serenity-saigon-sky-villas,0.0,0.0,,259 Điện Biên Phủ,,4.330.500,Two-Bedroom Pool Villa,ho-chi-minh
3543,M Village Living Kỳ Đồng,https://www.ivivu.com/khach-san-ho-chi-minh/m-village-k%E1%BB%B3-dong,3.0,0.0,,20/9 Đ. Kỳ Đồng,"Nhận/trả phòng [nhanh], Nhận phòng [24 giờ], Wi-Fi [miễn phí], Đưa đón sân bay",1.063.500,Superior Room with Window,ho-chi-minh
3544,Boss Palace Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/boss-palace-hotel,3.0,0.0,,306 Nguyễn Thiện Thuật,"Nhận/trả phòng [nhanh], Nhận phòng [24 giờ], Bãi đỗ xe [miễn phí]",553.000,Deluxe Room,ho-chi-minh
3545,Thiên Tài Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/thien-tai-hotel,3.0,0.0,,"452 Nguyễn Thị Minh Khai, P.5 Q.3",Nhận phòng [24 giờ],617.000,Basic,ho-chi-minh
3546,"New, Nice, Quite Apt in District 3-Walk Everywhere",https://www.ivivu.com/khach-san-ho-chi-minh/new-nice-quite-apt-in-district-3-walk-everywhere,0.0,0.0,,,"Wi-Fi, Đỗ xe miễn phí",534.500,Apartment,ho-chi-minh
3547,"Kin Wander Tan Binh, The Mountain",https://www.ivivu.com/khach-san-ho-chi-minh/kin-wander-tan-binh-the-mountain,0.0,0.0,,51 Đường Núi Thành,,793.500,Standard Junior Room,ho-chi-minh
3548,An Phu Plaza,https://www.ivivu.com/khach-san-ho-chi-minh/an-phu-plaza-serviced-apartment,0.0,0.0,,117-119 Lý Chính Thắng,,1.316.500,1 Bed Room Apartment,ho-chi-minh
3549,Lucy House,https://www.ivivu.com/khach-san-ho-chi-minh/lucy-house,3.0,0.0,,219/14 Trần Văn Đang,,497.000,Double Room,ho-chi-minh
3550,Melody Viet Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/melody-viet-hotel,2.0,0.0,,"25/22 Cửu Long, P. 2",,513.000,Superior Double,ho-chi-minh
3551,Studio Apartnent near Tan Son Nhat Airport,https://www.ivivu.com/khach-san-ho-chi-minh/studio-apartnent-near-tan-son-nhat-airport,0.0,0.0,,,,743.500,Apartment,ho-chi-minh
3552,Aurora Serviced Apartments,https://www.ivivu.com/khach-san-ho-chi-minh/aurora-serviced-apartments,0.0,0.0,,"103 Vo Van Tan, district 3",,1.319.000,Basic Studio,ho-chi-minh
3553,Gia Hân Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/gia-han-hotel,1.0,0.0,,268 Nguyễn Thái Bình,,353.000,Economy Queen Room - Non-Smoking,ho-chi-minh
3554,Hera Luxury Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/hera-luxury-hotel,4.0,0.0,,19 Hậu Giang,,1.089.000,Superior King Room,ho-chi-minh
3555,M Village Living Cách Mạng Tháng 8,https://www.ivivu.com/khach-san-ho-chi-minh/m-village-cmt8,3.0,0.0,,656 Đường Cách Mạng Tháng 8,,778.000,Standard Room (Non View),ho-chi-minh
3556,Republic Apartment Nearby Airport Free Pool Gym,https://www.ivivu.com/khach-san-ho-chi-minh/republic-apartment-nearby-airport-free-pool-gym,0.0,0.0,,18e Đường Cộng Hòa,,2.683.500,Apartment,ho-chi-minh
3557,TEDDY APARTMENT | Luxury 5* 1BR apt near Airport!,https://www.ivivu.com/khach-san-ho-chi-minh/teddy-apartment-luxury-5-1br-apt-near-airport,0.0,0.0,,,,690.500,TEDDY APARTMENT | Luxury 5* 1BR apt near Airport!,ho-chi-minh
3558,Silk Hong Ha hotel,https://www.ivivu.com/khach-san-ho-chi-minh/silk-hong-ha-hotel,3.0,0.0,,43-45 Hồng Hà,,838.000,Superior City View,ho-chi-minh
3559,TERRA ROYAL 2brs high floor nice view free pick up,https://www.ivivu.com/khach-san-ho-chi-minh/terra-royal-2brs-high-floor-nice-view-free-pick-up,0.0,0.0,,,,1.831.000,Two Bedroom Two Bathroom Apartment,ho-chi-minh
3560,MoonStay,https://www.ivivu.com/khach-san-ho-chi-minh/moonstay,0.0,0.0,,29/8 Yên Thế,,404.500,One-Bedroom Apartment,ho-chi-minh
3561,Koistay Luxury,https://www.ivivu.com/khach-san-ho-chi-minh/koistay-luxury,0.0,0.0,,,,2.915.000,Apartment,ho-chi-minh
3562,Bin Bin Mimosa Hotel - Near Tan Son Nhat Airport,https://www.ivivu.com/khach-san-ho-chi-minh/bin-bin-mimosa-hotel-near-tan-son-nhat-airport,0.0,0.0,,"21 đường bạch đằng , phường 2",,554.500,Superior Room -- 1 Bed,ho-chi-minh
3563,Du thuyền V'Spirit,https://www.ivivu.com/khach-san-ho-chi-minh/vspirit-cruise,0.0,0.0,,"Lot 27, Tuan Chau Marina",,7.461.000,Junior Suite with Balcony,ho-chi-minh
3564,Anh Tu Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/anh-tu-hotel,2.0,0.0,,21 Bà Huyện Thanh Quan,,912.500,Superior City View,ho-chi-minh
3565,MTT Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/mtt-hotel,1.0,0.0,,"22 Tân Trụ, Phướng 5",,417.000,Double - 2 People,ho-chi-minh
3566,Express by M Village Điện Biên Phủ Q3,https://www.ivivu.com/khach-san-ho-chi-minh/m-village-dien-bien-phu-q3,3.0,0.0,,197 Đường Điện Biên Phủ,,1.036.000,Standard Room without Window,ho-chi-minh
3567,OYO 1147 Khách sạn Viên Ngọc Xanh,https://www.ivivu.com/khach-san-ho-chi-minh/oyo-1147-vien-ngoc-xanh-hotel,0.0,0.0,,"285-287 Hoang Van Thu, Ward 2","Wi-Fi [miễn phí], Bãi đỗ xe [miễn phí]",686.000,Standard Double Room A,ho-chi-minh
3568,Studio Apartment Near Tan Son Nhat Airport -Cherry,https://www.ivivu.com/khach-san-ho-chi-minh/studio-apartment-near-tan-son-nhat-airport-cherry,0.0,0.0,,,,748.000,Apartment,ho-chi-minh
3569,Khách sạn Vivian Airport Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/vivian-airport-hotel-saigon,3.0,0.0,,"94-96 Thăng Long, Phường 4, Quận Tân Bình",Quận Tân Bình,480.500,Superior Double Room,ho-chi-minh
3570,Ngọ house,https://www.ivivu.com/khach-san-ho-chi-minh/ngo-house,4.0,0.0,,132 Ngô Thị Thu Minh,,286.000,Studio - 2 people,ho-chi-minh
3571,Yoko Airport Saigon Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/yoko-airport-saigon-hotel,4.0,1.0,,"43-45 Yên Thế, Phường 2","Nhận/trả phòng [nhanh], Nhận phòng [24 giờ], Wi-Fi [miễn phí], Bãi đỗ xe [miễn phí], Đưa đón sân bay",407.000,Superior Double Room,ho-chi-minh
3572,HANZ Quynh Giang Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/hanz-quynh-giang-hotel,3.0,0.0,,16/4 Hoàng Việt,,370.500,Double,ho-chi-minh
3573,Ciao Saigon 2 Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/ciao-saigon-2-hotel,4.0,0.0,,30 Đống Đa,,745.500,Deluxe Double No Window,ho-chi-minh
3574,Collection O VyVy Airport Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/vyvy-airport-hotel,3.0,0.0,,283 Hoàng Văn Thụ,,352.000,Superior Double,ho-chi-minh
3575,Khách sạn Sài Gòn's Book - Trước sân bay,https://www.ivivu.com/khach-san-ho-chi-minh/sai-gons-book-hotel-the-airport-front,0.0,0.0,,"15A Truong Son, ward 4","Nhận phòng [24 giờ], Nhận/trả phòng [nhanh], Đưa đón sân bay, Bãi đỗ xe [miễn phí]",706.500,Standard Suite,ho-chi-minh
3576,Khách sạn Thiên Cung,https://www.ivivu.com/khach-san-ho-chi-minh/thien-cung-hotel,2.0,0.0,,"69-69A A4, 12 ward",,499.500,Standard King Room,ho-chi-minh
3577,La Airport Tan Binh Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/la-airport-tan-binh-hotel,3.0,0.0,,B12 Đường Bạch Đằng,Wi-Fi [miễn phí],558.000,Superior Double Room,ho-chi-minh
3578,Mai Phuong - Ruby Sai Gon Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/mai-phuong-ruby-sai-gon-hotel,0.0,0.0,,"213 Đồng Đen, Phường 11","Nhận/trả phòng [nhanh], Nhận phòng [24 giờ], Bãi đỗ xe [miễn phí], Đưa đón sân bay",405.500,Standard Room,ho-chi-minh
3579,Apartment Sky Center near Tan Son Nhat Airport,https://www.ivivu.com/khach-san-ho-chi-minh/apartment-sky-center-near-tan-son-nhat-airport,0.0,0.0,,,"Khóa điện tử, Wi-Fi",726.500,Apartment,ho-chi-minh
3580,Tan Son Nhat airport- Sky center apartment,https://www.ivivu.com/khach-san-ho-chi-minh/tan-son-nhat-airport-sky-center-apartment,0.0,0.0,,,"Khóa điện tử, Wi-Fi",765.000,Apartment,ho-chi-minh
